date,sunshine,global_radiation,max_temp,mean_temp,min_temp,precipitation,pressure,snow_depth
19840306,0.8,57.0,11.1,10.2,6.5,0.0,103580.0,0.0
19840307,0.1,43.0,6.2,9.0,6.9,0.0,103780.0,0.0
19840308,0.0,39.0,7.0,3.7,1.2,0.0,104170.0,0.0
19840309,0.6,56.0,8.1,5.0,3.0,0.2,104050.0,0.0
19840310,0.0,41.0,10.5,5.4,2.8,0.0,103080.0,0.0
19840311,0.3,51.0,8.6,7.2,3.9,13.5,102440.0,0.0
19840312,1.8,79.0,6.4,6.0,3.3,0.0,102190.0,0.0
19840313,0.5,57.0,10.2,4.4,2.5,0.0,102400.0,0.0
19840314,8.0,153.0,6.3,5.8,1.5,0.0,102090.0,0.0
19840315,0.0,44.0,5.5,3.6,1.0,0.0,101740.0,0.0
19840316,0.1,49.0,5.8,3.4,1.2,0.0,101500.0,0.0
19840317,0.1,50.0,5.8,3.7,1.6,0.0,101660.0,0.0
19840318,0.0,46.0,7.6,4.1,2.4,0.0,101950.0,0.0
19840319,0.5,62.0,10.6,4.2,0.9,0.0,101830.0,0.0
19840320,2.2,93.0,8.8,6.1,1.6,0.0,101310.0,0.0
19840321,4.3,123.0,11.4,5.2,1.5,0.0,101120.0,0.0
19840322,0.3,59.0,12.6,6.5,1.6,0.0,101160.0,0.0
19840323,3.5,115.0,7.9,7.5,2.4,21.3,100460.0,0.0
19840324,1.4,84.0,7.8,6.8,5.6,10.1,99030.0,0.0
19840325,0.1,55.0,10.4,5.2,2.5,11.6,98980.0,0.0
19840326,1.3,84.0,10.2,8.0,5.5,0.4,99040.0,0.0
19840327,0.4,66.0,7.7,6.8,3.5,4.5,99600.0,0.0
19840328,0.0,52.0,11.0,4.1,0.5,6.0,99700.0,0.0
19840329,5.5,149.0,11.8,6.8,2.6,0.1,100810.0,0.0
19840330,5.5,150.0,7.0,5.8,-0.3,2.6,101480.0,0.0
19840331,0.0,54.0,7.0,4.8,2.5,1.5,101170.0,0.0
19840401,3.4,124.0,8.7,4.2,1.4,0.3,101210.0,0.0
19840402,8.9,195.0,9.2,4.2,-0.2,0.0,101800.0,0.0
19840403,10.9,219.0,10.5,3.0,-3.1,0.0,101620.0,0.0
19840404,7.6,184.0,7.9,5.0,-0.4,0.0,101190.0,0.0
19840405,0.4,72.0,7.0,3.8,-0.4,2.0,101650.0,0.0
19840406,0.0,58.0,9.5,5.3,3.6,1.5,101650.0,0.0
19840407,3.3,129.0,10.0,7.0,4.6,0.0,102160.0,0.0
19840408,0.1,65.0,12.2,7.5,5.0,0.0,102630.0,0.0
19840409,2.4,117.0,9.1,8.8,5.4,0.2,102470.0,0.0
19840410,0.1,66.0,13.0,7.1,5.1,0.3,101950.0,0.0
19840411,0.8,87.0,12.7,9.2,5.5,1.1,101590.0,0.0
19840412,12.5,253.0,14.8,7.2,1.6,0.0,102220.0,0.0
19840413,12.3,253.0,17.2,8.5,2.2,0.0,102320.0,0.0
19840414,10.9,238.0,13.9,9.3,1.4,0.0,101480.0,0.0
19840415,4.9,163.0,12.3,8.8,3.6,0.0,100970.0,0.0
19840416,9.7,227.0,14.0,5.9,-0.5,0.0,102160.0,0.0
19840417,9.6,227.0,16.4,7.2,0.3,0.0,103050.0,0.0
19840418,2.1,120.0,18.4,11.1,5.8,0.0,102940.0,0.0
19840419,6.3,187.0,19.8,13.2,8.0,0.0,102440.0,0.0
19840420,7.2,201.0,23.7,12.7,5.6,0.0,102240.0,0.0
19840421,10.8,248.0,18.8,14.8,5.8,0.0,101910.0,0.0
19840422,3.4,146.0,18.4,14.6,10.4,0.0,102080.0,0.0
19840423,12.5,271.0,21.1,12.1,5.8,0.0,102550.0,0.0
19840424,13.1,280.0,22.2,12.4,3.8,0.0,102720.0,0.0
19840425,12.7,276.0,21.4,15.1,8.0,0.0,102690.0,0.0
19840426,12.9,280.0,19.2,14.6,7.7,0.0,102620.0,0.0
19840427,13.3,286.0,17.4,12.2,5.3,0.0,102620.0,0.0
19840428,13.1,285.0,15.0,10.6,3.9,0.0,102430.0,0.0
19840429,12.6,281.0,17.7,10.1,5.2,0.0,102020.0,0.0
19840430,12.7,283.0,18.5,11.4,5.0,0.0,101240.0,0.0
19840501,9.4,244.0,17.1,12.5,6.5,0.0,100650.0,0.0
19840502,4.4,172.0,13.5,11.6,6.0,14.6,100630.0,0.0
19840503,0.2,84.0,17.1,10.3,7.1,0.0,100830.0,0.0
19840504,6.0,199.0,14.8,12.0,7.0,0.0,101050.0,0.0
19840505,4.8,181.0,12.6,11.2,7.7,0.1,101520.0,0.0
19840506,0.1,81.0,12.7,10.0,7.5,0.0,101940.0,0.0
19840507,7.2,220.0,11.1,8.3,3.9,0.0,102530.0,0.0
19840508,4.7,182.0,16.2,7.5,3.9,0.0,102810.0,0.0
19840509,9.2,249.0,12.5,8.9,1.6,0.0,102490.0,0.0
19840510,2.6,146.0,13.9,10.2,8.0,2.5,102010.0,0.0
19840511,9.3,252.0,14.4,8.8,3.8,0.0,102450.0,0.0
19840512,12.5,295.0,16.6,10.0,5.5,0.0,102720.0,0.0
19840513,10.2,266.0,16.5,10.4,4.2,0.0,102520.0,0.0
19840514,0.1,84.0,13.1,11.3,6.1,0.0,101520.0,0.0
19840515,0.0,77.0,17.0,10.0,6.8,1.9,100470.0,0.0
19840516,0.2,89.0,12.9,12.8,8.5,1.3,99990.0,0.0
19840517,0.1,85.0,14.4,11.0,9.1,0.8,100300.0,0.0
19840518,1.1,118.0,16.0,11.6,8.9,0.0,101070.0,0.0
19840519,6.0,211.0,11.9,10.6,5.2,0.0,100710.0,0.0
19840520,0.0,79.0,13.7,9.6,7.2,3.4,100160.0,0.0
19840521,0.5,102.0,13.2,10.1,6.5,19.7,100150.0,0.0
19840522,0.0,80.0,18.3,11.2,9.2,4.0,99470.0,0.0
19840523,9.6,266.0,23.0,12.9,7.5,0.5,100620.0,0.0
19840524,12.7,307.0,12.5,16.6,10.2,0.0,100780.0,0.0
19840525,0.0,81.0,10.9,10.6,8.8,13.1,100580.0,0.0
19840526,0.0,81.0,10.4,9.8,8.8,21.5,100540.0,0.0
19840527,0.0,81.0,10.9,7.7,5.0,1.1,100730.0,0.0
19840528,0.0,81.0,17.2,8.4,6.0,0.2,101260.0,0.0
19840529,8.9,259.0,20.3,12.6,7.9,0.0,101400.0,0.0
19840530,11.8,299.0,19.4,14.1,7.9,0.0,101370.0,0.0
19840531,13.1,316.0,15.0,14.4,9.3,6.2,101020.0,0.0
19840601,3.1,168.0,16.7,12.2,9.4,1.7,100550.0,0.0
19840602,8.9,261.0,16.5,12.8,8.8,8.0,100730.0,0.0
19840603,6.6,228.0,18.0,13.7,10.9,0.0,100240.0,0.0
19840604,4.2,189.0,16.1,12.3,6.6,5.1,100600.0,0.0
19840605,1.5,134.0,18.1,12.5,8.9,0.0,100670.0,0.0
19840606,6.0,220.0,21.8,14.0,9.8,8.2,101120.0,0.0
19840607,4.6,197.0,21.9,16.9,12.0,0.0,101050.0,0.0
19840608,11.0,292.0,23.3,16.0,10.0,0.0,101550.0,0.0
19840609,12.0,305.0,24.6,15.6,8.0,0.0,102000.0,0.0
19840610,11.4,298.0,18.7,18.0,11.5,0.0,102220.0,0.0
19840611,2.6,160.0,18.8,15.3,11.9,0.0,102760.0,0.0
19840612,2.1,149.0,21.5,15.6,12.3,0.0,102600.0,0.0
19840613,6.7,232.0,23.7,18.0,14.5,0.0,102270.0,0.0
19840614,7.9,250.0,23.7,19.3,14.9,0.0,102230.0,0.0
19840615,14.4,336.0,23.2,17.1,10.5,0.0,102560.0,0.0
19840616,5.8,218.0,25.3,17.4,11.7,0.0,102380.0,0.0
19840617,7.0,237.0,26.0,19.4,13.6,12.4,102260.0,0.0
19840618,13.8,329.0,26.2,20.0,13.9,0.0,102620.0,0.0
19840619,7.7,247.0,27.0,21.2,16.1,0.0,102690.0,0.0
19840620,10.2,283.0,21.8,22.2,17.5,0.0,101820.0,0.0
19840621,10.4,285.0,20.9,18.5,15.2,0.0,101450.0,0.0
19840622,2.5,158.0,19.7,16.0,11.2,0.1,101290.0,0.0
19840623,8.8,263.0,20.5,13.8,7.8,0.6,101700.0,0.0
19840624,11.1,294.0,22.9,14.8,9.0,0.0,102140.0,0.0
19840625,9.2,268.0,25.8,17.8,12.7,0.0,102140.0,0.0
19840626,14.8,340.0,24.4,19.3,12.8,0.0,102450.0,0.0
19840627,11.7,302.0,17.4,18.4,12.3,0.0,102070.0,0.0
19840628,2.2,151.0,18.8,13.8,10.3,0.0,101900.0,0.0
19840629,8.4,256.0,19.4,13.0,7.3,0.0,101720.0,0.0
19840630,10.4,284.0,21.9,14.0,8.5,0.0,101940.0,0.0
19840701,5.3,208.0,18.1,16.2,10.4,0.0,101910.0,0.0
19840702,6.6,229.0,22.0,14.5,10.9,0.1,101940.0,0.0
19840703,12.3,308.0,22.5,15.2,8.5,0.0,102680.0,0.0
19840704,11.7,300.0,26.1,16.1,9.7,0.0,102750.0,0.0
19840705,13.4,321.0,27.7,19.0,12.0,0.0,102580.0,0.0
19840706,13.5,321.0,28.2,20.0,12.4,0.0,102260.0,0.0
19840707,13.8,325.0,31.7,20.9,13.6,0.0,101880.0,0.0
19840708,11.9,300.0,22.2,23.6,15.5,0.0,101220.0,0.0
19840709,1.7,137.0,24.4,18.4,14.5,0.6,101130.0,0.0
19840710,12.2,303.0,23.3,19.4,14.3,0.0,101190.0,0.0
19840711,5.3,205.0,20.1,18.2,13.2,0.0,101040.0,0.0
19840712,1.6,134.0,21.9,16.8,13.6,5.8,101270.0,0.0
19840713,5.5,208.0,19.9,17.2,12.5,1.3,101500.0,0.0
19840714,0.5,103.0,18.9,17.0,14.1,0.9,101130.0,0.0
19840715,7.3,234.0,21.2,15.0,11.2,5.1,101430.0,0.0
19840716,9.7,267.0,23.4,15.8,10.5,0.0,102110.0,0.0
19840717,8.3,247.0,24.5,16.8,10.2,0.0,102320.0,0.0
19840718,4.1,182.0,21.2,20.2,16.0,0.1,102260.0,0.0
19840719,4.9,195.0,20.2,17.7,14.2,0.0,102450.0,0.0
19840720,2.6,153.0,27.3,16.2,12.3,0.0,102400.0,0.0
19840721,9.2,257.0,25.8,19.2,11.2,0.0,102130.0,0.0
19840722,5.1,196.0,26.8,20.0,14.2,1.6,102090.0,0.0
19840723,9.6,261.0,23.5,20.4,14.0,0.0,102090.0,0.0
19840724,6.1,211.0,19.3,18.2,12.8,0.2,102090.0,0.0
19840725,0.9,111.0,24.3,16.0,12.6,2.3,102110.0,0.0
19840726,5.3,197.0,30.6,18.0,11.6,0.0,102630.0,0.0
19840727,6.1,209.0,30.6,21.6,12.5,0.0,102720.0,0.0
19840728,13.9,310.0,28.4,23.2,15.7,0.0,102290.0,0.0
19840729,11.9,285.0,28.9,20.5,12.6,0.0,101640.0,0.0
19840730,5.3,194.0,25.5,23.4,18.0,1.2,100700.0,0.0
19840731,6.9,217.0,25.3,20.8,16.2,0.0,100980.0,0.0
19840801,11.9,282.0,22.2,18.4,11.5,1.9,102110.0,0.0
19840802,4.7,182.0,22.8,18.4,14.6,0.9,101360.0,0.0
19840803,8.7,239.0,19.8,19.4,16.0,10.6,101240.0,0.0
19840804,2.9,149.0,19.8,17.0,14.1,2.6,101260.0,0.0
19840805,4.3,173.0,22.8,16.6,13.5,0.0,101950.0,0.0
19840806,9.7,249.0,19.5,16.2,9.5,0.2,102260.0,0.0
19840807,4.4,173.0,21.5,17.0,14.6,0.6,101850.0,0.0
19840808,3.3,154.0,24.0,16.4,11.4,0.0,102260.0,0.0
19840809,10.4,254.0,19.8,18.3,12.6,0.0,102600.0,0.0
19840810,2.3,134.0,23.1,16.6,13.3,0.0,102550.0,0.0
19840811,12.0,271.0,23.6,15.8,8.5,0.0,102150.0,0.0
19840812,8.5,227.0,24.5,17.3,11.0,0.0,102070.0,0.0
19840813,4.3,166.0,26.5,20.2,16.0,0.0,101840.0,0.0
19840814,5.8,188.0,26.2,20.6,14.8,0.0,101730.0,0.0
19840815,6.5,196.0,24.9,20.4,14.7,9.1,101790.0,0.0
19840816,4.4,165.0,24.3,19.4,13.9,0.0,101910.0,0.0
19840817,6.2,190.0,25.9,19.2,14.0,0.0,102170.0,0.0
19840818,8.5,219.0,28.8,19.4,12.9,0.0,102330.0,0.0
19840819,11.5,253.0,29.7,21.2,13.5,0.0,102290.0,0.0
19840820,11.7,254.0,29.8,22.0,14.3,0.0,101970.0,0.0
19840821,11.0,245.0,23.9,23.6,17.3,0.0,101470.0,0.0
19840822,1.6,110.0,27.0,20.6,17.2,0.0,101070.0,0.0
19840823,2.7,130.0,23.9,20.8,14.5,0.8,100850.0,0.0
19840824,0.1,68.0,23.7,20.8,17.7,1.1,100960.0,0.0
19840825,6.7,187.0,23.5,20.0,16.3,0.0,101560.0,0.0
19840826,5.7,172.0,26.5,18.4,13.3,0.0,101770.0,0.0
19840827,5.0,161.0,26.2,20.5,14.5,0.0,101910.0,0.0
19840828,7.7,195.0,26.3,20.7,15.2,0.0,102020.0,0.0
19840829,5.3,163.0,26.9,20.3,14.3,0.0,101880.0,0.0
19840830,6.9,183.0,25.0,21.8,16.8,0.0,101600.0,0.0
19840831,6.4,175.0,24.4,21.6,18.2,0.0,101660.0,0.0
19840901,4.7,145.0,25.3,20.2,15.9,0.0,101720.0,0.0
19840902,7.1,174.0,25.4,18.8,12.4,0.0,101390.0,0.0
19840903,7.4,176.0,16.3,21.0,16.5,3.3,101030.0,0.0
19840904,0.3,67.0,16.6,15.4,14.4,0.0,100780.0,0.0
19840905,6.3,160.0,17.4,11.6,6.7,0.0,101890.0,0.0
19840906,0.8,78.0,16.6,13.6,9.7,0.0,102340.0,0.0
19840907,1.3,87.0,19.4,12.8,9.0,0.0,102170.0,0.0
19840908,1.8,95.0,21.2,14.3,9.2,0.1,101580.0,0.0
19840909,3.9,125.0,16.8,17.4,13.5,4.5,100130.0,0.0
19840910,0.8,75.0,22.1,13.6,10.3,0.0,100860.0,0.0
19840911,1.5,87.0,22.4,16.2,10.2,0.0,101330.0,0.0
19840912,1.6,88.0,21.5,17.0,11.7,0.0,101810.0,0.0
19840913,2.5,101.0,19.0,17.0,12.6,4.3,101570.0,0.0
19840914,2.8,105.0,17.2,16.7,14.4,2.5,100990.0,0.0
19840915,2.9,105.0,18.6,15.2,13.1,0.0,101590.0,0.0
19840916,0.0,47.0,16.0,16.0,13.4,1.4,101780.0,0.0
19840917,0.1,52.0,18.1,14.5,13.0,4.5,100900.0,0.0
19840918,5.4,132.0,18.4,13.7,9.3,0.0,100900.0,0.0
19840919,2.0,88.0,17.6,15.2,11.9,13.2,100970.0,0.0
19840920,1.0,71.0,15.2,14.9,12.2,21.8,100390.0,0.0
19840921,6.2,136.0,16.7,11.6,8.0,6.5,100160.0,0.0
19840922,5.4,126.0,12.7,12.8,9.0,0.2,99860.0,0.0
19840923,1.1,70.0,13.6,10.1,7.5,0.5,99680.0,0.0
19840924,1.9,81.0,16.0,11.0,8.4,1.7,100430.0,0.0
19840925,2.3,86.0,17.6,10.9,5.8,0.0,101160.0,0.0
19840926,9.0,154.0,18.1,12.0,6.4,0.0,101120.0,0.0
19840927,0.1,45.0,20.5,13.0,8.0,0.0,101270.0,0.0
19840928,4.7,110.0,19.2,16.8,13.2,6.0,100690.0,0.0
19840929,7.8,139.0,17.0,16.4,13.5,2.9,100740.0,0.0
19840930,5.4,115.0,16.4,14.4,11.8,0.0,100540.0,0.0
19841001,6.9,127.0,15.7,10.6,4.8,0.0,100070.0,0.0
19841002,3.6,94.0,15.1,11.1,6.5,7.8,99730.0,0.0
19841003,3.1,87.0,16.1,11.4,7.6,0.5,99770.0,0.0
19841004,6.6,120.0,13.4,11.4,6.7,2.1,99730.0,0.0
19841005,0.0,36.0,14.5,11.8,10.3,36.0,100070.0,0.0
19841006,6.4,115.0,15.0,10.8,7.1,0.0,101790.0,0.0
19841007,0.5,48.0,19.8,9.9,4.8,0.9,102460.0,0.0
19841008,0.7,51.0,17.8,14.8,9.7,0.0,102130.0,0.0
19841009,0.3,43.0,14.9,16.0,14.2,5.9,102310.0,0.0
19841010,0.0,33.0,17.0,13.0,11.2,0.2,102430.0,0.0
19841011,6.3,107.0,17.9,11.0,5.1,0.0,102520.0,0.0
19841012,6.3,106.0,15.4,13.2,8.6,0.0,102640.0,0.0
19841013,0.1,35.0,18.8,13.2,11.1,0.0,102660.0,0.0
19841014,9.1,124.0,14.3,14.2,9.5,0.0,102910.0,0.0
19841015,0.1,34.0,15.5,10.6,6.9,0.0,102930.0,0.0
19841016,0.0,30.0,14.4,13.3,11.1,0.0,102520.0,0.0
19841017,0.1,33.0,15.4,13.0,11.5,2.5,101390.0,0.0
19841018,3.5,74.0,15.0,13.8,12.1,1.5,99710.0,0.0
19841019,0.1,32.0,13.9,13.4,11.7,3.7,99200.0,0.0
19841020,8.2,108.0,15.8,11.2,8.5,0.0,100430.0,0.0
19841021,4.3,78.0,16.6,10.2,4.7,5.8,101800.0,0.0
19841022,0.0,27.0,13.9,12.4,8.1,5.5,100770.0,0.0
19841023,2.6,61.0,15.8,12.2,10.6,0.0,101240.0,0.0
19841024,0.0,26.0,15.0,11.0,6.2,8.1,100690.0,0.0
19841025,1.9,53.0,12.0,13.2,11.4,0.0,99880.0,0.0
19841026,4.3,72.0,13.5,8.3,4.6,0.0,101240.0,0.0
19841027,7.6,94.0,16.3,7.0,0.6,1.0,102160.0,0.0
19841028,0.0,24.0,18.4,8.7,1.1,1.3,102010.0,0.0
19841029,0.3,31.0,18.4,14.8,11.3,0.0,102200.0,0.0
19841030,4.5,69.0,17.6,15.9,13.4,0.0,102080.0,0.0
19841031,3.8,63.0,18.3,14.8,12.1,0.0,101980.0,0.0
19841101,7.3,85.0,17.3,14.4,10.5,0.0,101380.0,0.0
19841102,4.1,64.0,11.9,14.2,11.0,7.8,100790.0,0.0
19841103,8.1,87.0,11.2,8.8,5.8,0.2,101220.0,0.0
19841104,5.5,71.0,9.0,7.8,4.5,0.0,101050.0,0.0
19841105,1.0,36.0,11.0,7.5,6.0,6.0,100560.0,0.0
19841106,0.0,21.0,13.9,8.6,6.2,0.9,99940.0,0.0
19841107,2.5,48.0,16.0,10.4,6.9,0.6,100240.0,0.0
19841108,1.7,41.0,15.6,12.8,9.7,1.8,99940.0,0.0
19841109,0.5,28.0,14.3,12.1,8.6,0.7,100000.0,0.0
19841110,6.6,71.0,15.0,12.0,9.8,0.0,101110.0,0.0
19841111,0.4,26.0,15.7,10.4,5.7,0.0,101400.0,0.0
19841112,0.6,28.0,11.0,13.0,10.2,6.8,100640.0,0.0
19841113,0.0,18.0,12.3,9.6,8.1,0.1,100780.0,0.0
19841114,0.8,29.0,4.5,10.4,8.5,0.0,99980.0,0.0
19841115,0.0,18.0,7.9,3.0,1.4,0.0,99980.0,0.0
19841116,0.0,17.0,6.6,4.8,1.6,7.6,99590.0,0.0
19841117,0.0,17.0,8.5,5.0,3.3,0.8,99960.0,0.0
19841118,3.2,45.0,8.7,6.8,5.0,0.2,99770.0,0.0
19841119,4.5,52.0,11.9,6.8,5.0,0.0,100190.0,0.0
19841120,3.1,43.0,13.4,6.4,0.9,4.4,100660.0,0.0
19841121,4.3,50.0,12.7,8.4,3.5,7.5,99970.0,0.0
19841122,0.0,16.0,14.7,10.5,8.3,11.8,98810.0,0.0
19841123,0.4,22.0,12.9,11.4,8.2,4.6,98560.0,0.0
19841124,3.5,44.0,10.2,10.4,8.0,0.7,99910.0,0.0
19841125,2.7,39.0,9.5,8.0,5.9,1.2,101020.0,0.0
19841126,7.5,62.0,11.8,5.2,0.9,0.0,102260.0,0.0
19841127,0.0,15.0,13.6,6.8,1.7,0.4,101980.0,0.0
19841128,4.1,45.0,12.5,11.4,9.3,1.4,101150.0,0.0
19841129,0.1,17.0,13.7,11.1,9.7,0.2,101000.0,0.0
19841130,2.9,38.0,13.6,10.8,8.0,4.1,100050.0,0.0
19841201,0.7,21.0,9.1,11.2,8.8,0.4,99820.0,0.0
19841202,0.0,13.0,10.1,7.8,6.6,6.0,100600.0,0.0
19841203,0.0,13.0,11.2,7.6,5.0,1.9,100930.0,0.0
19841204,0.5,19.0,11.5,9.0,6.7,0.4,101760.0,0.0
19841205,0.0,13.0,9.5,10.2,9.0,9.8,101730.0,0.0
19841206,3.3,36.0,11.4,7.8,6.2,0.0,102330.0,0.0
19841207,4.5,41.0,9.7,8.1,4.8,0.0,102850.0,0.0
19841208,0.2,16.0,9.0,6.1,2.5,0.7,102720.0,0.0
19841209,6.3,48.0,7.8,5.9,2.8,0.0,103260.0,0.0
19841210,3.1,34.0,5.1,4.8,1.7,0.1,103190.0,0.0
19841211,0.0,12.0,7.5,2.4,-0.3,0.1,102780.0,0.0
19841212,1.3,24.0,9.0,3.8,0.0,0.0,101890.0,0.0
19841213,0.0,12.0,9.1,6.0,3.0,4.8,100710.0,0.0
19841214,1.0,22.0,8.0,6.2,3.4,0.9,100930.0,0.0
19841215,3.4,35.0,6.7,5.3,2.6,9.4,101420.0,0.0
19841216,0.2,15.0,9.7,4.0,1.3,2.6,101160.0,0.0
19841217,0.0,12.0,8.9,5.4,1.0,1.5,100780.0,0.0
19841218,5.5,44.0,11.2,3.7,-1.5,1.0,101310.0,0.0
19841219,1.3,23.0,12.3,5.4,-0.3,1.6,101580.0,0.0
19841220,0.0,12.0,7.6,10.2,8.0,0.2,101390.0,0.0
19841221,5.5,44.0,10.5,4.6,1.5,0.0,102710.0,0.0
19841222,0.0,12.0,12.6,6.1,1.7,3.1,102600.0,0.0
19841223,0.0,12.0,8.6,8.0,3.5,0.9,101580.0,0.0
19841224,0.4,17.0,7.5,8.2,7.9,0.9,101030.0,0.0
19841225,0.5,18.0,4.5,3.2,-1.0,4.1,101170.0,0.0
19841226,5.5,44.0,4.5,1.8,-0.8,0.0,100540.0,0.0
19841227,4.4,40.0,3.0,2.2,-0.2,0.0,101730.0,0.0
19841228,0.3,16.0,5.7,1.7,0.4,0.0,103290.0,0.0
19841229,0.1,14.0,7.0,2.0,-1.6,5.1,103800.0,0.0
19841230,0.0,13.0,8.6,2.8,-1.3,1.2,103670.0,0.0
19841231,1.3,24.0,5.4,7.1,5.6,0.0,103040.0,0.0
19850101,4.4,41.0,3.6,4.0,2.7,0.0,102100.0,0.0
19850102,3.0,34.0,3.4,2.2,0.7,0.0,101840.0,0.0
19850103,0.0,13.0,3.5,2.0,0.6,0.0,101700.0,0.0
19850104,1.0,23.0,0.3,1.4,-0.6,0.2,101500.0,0.0
19850105,3.7,38.0,3.6,-1.2,-2.7,2.0,101780.0,0.0
19850106,1.4,26.0,-1.7,-0.8,-5.1,1.0,101370.0,4.0
19850107,5.0,45.0,-1.0,-3.1,-4.5,0.0,101760.0,1.0
19850108,0.0,13.0,2.2,-4.0,-7.1,0.0,101950.0,1.0
19850109,0.9,23.0,3.5,-1.2,-4.6,0.0,101620.0,1.0
19850110,0.3,18.0,2.7,-0.2,-3.9,0.0,102380.0,0.0
19850111,0.9,24.0,4.1,0.1,-2.5,0.0,103020.0,0.0
19850112,2.2,33.0,-0.6,0.6,-2.8,0.9,102920.0,0.0
19850113,0.0,14.0,0.9,-1.3,-2.0,0.1,102840.0,0.0
19850114,0.0,14.0,-1.2,-1.4,-3.6,0.4,102910.0,0.0
19850115,2.7,37.0,-4.0,-2.2,-3.3,0.1,102510.0,1.0
19850116,0.0,15.0,0.6,-5.2,-6.5,0.0,102360.0,1.0
19850117,2.1,34.0,2.0,-3.6,-7.7,0.0,101250.0,1.0
19850118,0.0,15.0,1.8,-3.0,-8.0,0.0,100400.0,1.0
19850119,0.0,16.0,6.6,0.9,0.0,0.0,100850.0,0.0
19850120,0.0,16.0,10.1,3.1,-0.4,5.8,100140.0,0.0
19850121,0.0,16.0,5.0,5.4,0.7,7.7,98480.0,0.0
19850122,7.5,66.0,4.9,2.9,0.8,0.0,98980.0,0.0
19850123,6.4,62.0,8.2,2.0,-0.8,0.0,100280.0,0.0
19850124,0.1,19.0,7.7,2.7,-2.8,4.0,100600.0,0.0
19850125,0.0,17.0,4.6,4.0,0.2,11.8,99560.0,0.0
19850126,0.0,17.0,6.1,4.0,3.5,0.3,99700.0,0.0
19850127,0.0,18.0,9.8,0.8,-4.6,1.5,101060.0,0.0
19850128,2.9,45.0,11.4,3.9,-2.0,1.5,100550.0,0.0
19850129,0.0,18.0,10.9,7.2,2.9,3.5,101410.0,0.0
19850130,1.1,33.0,11.7,6.6,2.4,0.5,102220.0,0.0
19850131,1.3,35.0,13.3,8.0,4.2,0.0,101630.0,0.0
19850201,2.3,44.0,12.7,11.0,8.7,0.0,101850.0,0.0
19850202,1.8,40.0,10.5,9.7,6.7,0.0,102160.0,0.0
19850203,0.0,20.0,10.7,8.4,6.2,0.1,102800.0,0.0
19850204,1.2,36.0,8.8,9.3,7.9,0.0,102360.0,0.0
19850205,3.3,54.0,11.6,5.2,1.5,0.0,101520.0,0.0
19850206,0.4,29.0,4.4,7.2,2.8,2.1,101700.0,0.0
19850207,0.0,21.0,3.3,4.3,4.2,5.7,101630.0,0.0
19850208,0.0,22.0,0.0,3.2,3.0,13.6,100310.0,0.0
19850209,0.0,22.0,-1.8,-0.2,-0.5,4.2,100510.0,4.0
19850210,6.3,79.0,-0.5,-2.6,-3.3,0.0,100860.0,5.0
19850211,8.1,92.0,0.3,-2.6,-4.6,0.0,100910.0,5.0
19850212,7.6,90.0,-1.0,-2.6,-5.6,0.0,100790.0,4.0
19850213,0.1,27.0,2.0,-4.1,-7.2,0.0,100870.0,4.0
19850214,3.9,67.0,-0.2,-2.5,-7.0,0.0,101540.0,4.0
19850215,4.2,70.0,3.7,-1.9,-3.6,0.0,102600.0,4.0
19850216,8.5,101.0,4.7,-0.4,-4.6,0.0,102960.0,4.0
19850217,5.6,83.0,4.1,1.2,-2.3,0.0,102750.0,0.0
19850218,7.3,96.0,4.0,0.9,-2.3,0.0,103240.0,0.0
19850219,3.8,71.0,5.3,-1.2,-6.4,0.0,103490.0,0.0
19850220,0.0,27.0,4.9,1.2,-3.0,0.1,103530.0,0.0
19850221,0.0,28.0,4.8,3.2,1.6,0.0,103290.0,0.0
19850222,0.0,28.0,11.6,3.5,2.2,0.0,103440.0,0.0
19850223,5.0,86.0,14.0,6.0,0.5,0.0,103130.0,0.0
19850224,6.7,100.0,11.1,7.7,1.4,0.0,103120.0,0.0
19850225,0.0,30.0,12.7,6.0,0.9,0.0,102410.0,0.0
19850226,1.8,59.0,12.1,6.2,-0.3,0.1,102480.0,0.0
19850227,0.4,40.0,8.2,7.0,1.9,0.0,102760.0,0.0
19850228,0.0,31.0,11.7,6.4,4.6,3.9,102450.0,0.0
19850301,2.0,69.0,9.2,6.8,2.0,1.9,101320.0,0.0
19850302,1.6,65.0,9.6,5.0,0.7,1.3,100960.0,0.0
19850303,0.0,36.0,9.8,7.2,4.8,3.6,100380.0,0.0
19850304,3.5,90.0,11.2,6.8,3.8,0.0,100580.0,0.0
19850305,9.2,146.0,11.7,5.1,-1.0,0.0,102320.0,0.0
19850306,8.9,145.0,10.4,5.0,-1.6,1.4,102980.0,0.0
19850307,0.2,45.0,12.4,5.9,1.4,0.1,102870.0,0.0
19850308,6.0,122.0,10.9,6.5,0.6,0.0,103420.0,0.0
19850309,1.7,73.0,12.6,6.8,2.8,0.0,103690.0,0.0
19850310,2.2,81.0,9.9,8.2,3.7,0.2,103600.0,0.0
19850311,8.0,146.0,11.1,6.4,2.8,0.0,104090.0,0.0
19850312,9.8,164.0,8.3,5.0,-1.1,0.0,103490.0,0.0
19850313,0.0,42.0,9.1,3.4,-1.5,0.1,102380.0,0.0
19850314,4.4,113.0,6.2,5.1,1.1,0.0,101530.0,0.0
